ID	Leftover	Build	Cover Dependence	Cover Data	Previous Setup	Setup	Next Setup	Pieces	Solve %	Solve Fraction	Mirror
8221AEFAFF	TTILSZO	TLZO	T,[^J]p4{LZO=1}	0FEE2BFFFFB38FC0B2C		v115@9gilGeglAtHeBtwwEeRpAtywDeRpJeAgH		[TIS]!,*p4	95.52%	4814/5040	8241AFAEFF
8221AFEAFF	TTILSZO	TSZO	T,[^J]p4{SZO=1}	1		v115@9gBtHewwBtGexwR4DeRpwwR4EeRpJeAgH		[TIL]!,*p4	100.00%	5040/5040	8241AFEAFF
8221EBEFFE	TTILSZO	TIS	T,[^J]p3{IS=1}	00FF0F0		v115@9gwwHewhxwGewhwwR4FewhR4GewhJeAgH		[TLZO]!,*p3	98.21%	4950/5040	8241EBFBFE
8221EBEFFF	TTILSZO	TIS	T,[^J]p3{IS=1}	1		v115@9gwhGeR4whFeR4wwwhGexwwhHewwJeAgH		[TLZO]!,*p3	97.70%	4924/5040	8241EBFBFF
8221EBFBFE	TTILSZO	TIZ	T,[^J]p3{IZ=1}	03FC1E0		v115@9gwhHewwwhGexwwhFeBtwwwhGeBtJeAgH		[TLSO]!,*p3	98.89%	4984/5040	8241EBEFFE
8221EBFBFF	TTILSZO	TIZ	T,[^J]p3{IZ=1}	1		v115@9gBtGewhwwBtFewhxwGewhwwHewhJeAgH		[TLSO]!,*p3	95.99%	4838/5040	8241EBEFFF
8221EBFEFF	TTILSZO	TIO	T,[^J]p3{IO=1}	1		v115@GhwhwwHewhxwEeRpwhwwFeRpwhJeAgH		[TLSZ]!,*p3	97.06%	4892/5040	8241EBFEFF
8221EEFEFF	TTILSZO	TLO	T,[^J]p3{LO=1}	0000FF0		v115@FhRpGewwRpFeywglGeilJeAgH		[TISZ]!,*p3	98.21%	4950/5040	8241EFBEFF
8221EFEEFF	TTILSZO	TSO	T,[^J]p3{SO=1}	0783FC0		v115@9gwwIexwHewwR4EeRpR4FeRpJeAgH		[TILZ]!,*p3	99.25%	5002/5040	8241EFFAFF
8221EFFAFF	TTILSZO	TZO	T,[^J]p3{ZO=1}	1		v115@9gBtHewwBtGexwFeRpwwGeRpJeAgH		[TILS]!,*p3	99.84%	5032/5040	8241EFEEFF
8241ABAFFF	TTIJSZO	TIJS	T,[^L]p4{IJS=1}	1		v115@9gh0R4Eewhg0R4Fewhg0wwGewhywFewhJeAgH		[TZO]!,*p4	94.80%	4778/5040	8221AAFBFF
8241ABBBFE	TTIJSZO	TIJZ	T,[^L]p4{IJZ=1}	082BF3A80FC000E0020		v115@DhzhGei0FewwBtg0EeywBtJeAgH		[TSO]!,*p4	96.94%	4886/5040	8221AAEFFE
8241ABBBFF	TTIJSZO	TIJZ	T,[^L]p4{IJZ=1}	1		v115@9gwhh0Gewhg0Hewhg0wwBtEewhywBtNeAgH		[TSO]!,*p4	94.44%	4760/5040	8221AAEFFF
8241ABBEFD	TTIJSZO	TIJO	T,[^L]p4{IJO=1}	000000003FFFFFFFFC0		v115@9gi0GeRpg0wwFeRpywEezhPeAgH9gQLxSGegWAewSG?egWQpIeywPeAgH9gQaxSDeRpg0QaxSQLBewwRpg0QagHSLy?wh0QaiHBezhJeAgH		[TSZ]!,*p4	97.94%	4936/5040	8221AAFEFD
8241ABBEFE	TTIJSZO	TIJO	T,[^L]p4{IJO=1}	0AFCEA8A3FAE2383828		v115@9gzhFei0GeRpg0wwFeRpywOeAgH9gTaBezhiHDeRpg?0xSgHQLBewwRpg0xSSLywh0JeAgH		[TSZ]!,*p4	97.26%	4902/5040	8221AAFEFE
8241ABBEFF	TTIJSZO	TIJO	T,[^L]p4{IJO=1}	1		v115@9gwhh0Gewhg0Hewhg0wwEeRpwhywDeRpJeAgH		[TSZ]!,*p4	95.67%	4822/5040	8221AAFEFF
8241ABEBFF	TTIJSZO	TISZ	T,[^L]p4{ISZ=1}	1		v115@9gwhGeR4whFeR4wwwhEeBtxwwhFeBtwwJeAgH		[TJO]!,*p4	100.00%	5040/5040	8221ABEBFF
8241ABEEFF	TTIJSZO	TISO	T,[^L]p4{ISO=1}	1		v115@9gwhGeR4whFeR4wwwhRpEexwwhRpFewwJeAgH		[TJZ]!,*p4	98.69%	4974/5040	8221ABFAFF
8241ABFAFE	TTIJSZO	TIZO	T,[^L]p4{IZO=1}	0FC383FFFF000E3F000		v115@9gwhHewwwhGexwwhRpDeBtwwwhRpEeBtJeAgH		[TJS]!,*p4	99.76%	5028/5040	8221ABEEFE
8241ABFAFF	TTIJSZO	TIZO	T,[^L]p4{IZO=1}	1		v115@9gwhIewhHewwwhRpCeBtxwwhRpDeBtwwJeAgH		[TJS]!,*p4	99.25%	5002/5040	8221ABEEFF
8241AFABFF	TTIJSZO	TJSZ	T,[^L]p4{JSZ=1}	1		v115@9gh0R4Feg0R4Geg0wwBtFeywBtOeAgH		[TIO]!,*p4	97.98%	4938/5040	8221AEEBFF
8241AFAEFC	TTIJSZO	TJSO	T,[^L]p4{JSO=1}	000000071FD7FFFF000		v115@9gRpHeRpwwGeg0ywR4Dei0R4OeAgH		[TIZ]!,*p4	99.48%	5014/5040	8221AEFAFC
8241AFAEFD	TTIJSZO	TJSO	T,[^L]p4{JSO=1}	05CFD5370FC3FFFF4D3		v115@9gQ4IeR4RpFeg0Q4RpwwEei0ywNeAgH		[TIZ]!,*p4	99.05%	4992/5040	8221AEFAFD
8241AFAEFE	TTIJSZO	TJSO	T,[^L]p4{JSO=1}	0FFFFF8FEE2BF380E38		v115@BhR4Dei0R4EeRpg0wwFeRpywOeAgH		[TIZ]!,*p4	96.63%	4870/5040	8221AEFAFE
8241AFAEFF	TTIJSZO	TJSO	T,[^L]p4{JSO=1}	0BF72ACFFFFDC3F0B2C		v115@Ehi0HeQ4g0RpEewwR4RpDeywQ4JeAgH		[TIZ]!,*p4	95.52%	4814/5040	8221AEFAFF
8241AFBAFB	TTIJSZO	TJZO	T,[^L]p4{JZO=1}	0FFFFFF000000000000		v115@Ehi0Feywg0EeBtwwRpFeBtRpJeAgH		[TIS]!,*p4	99.84%	5032/5040	8221AEEEFB
8241AFBAFC	TTIJSZO	TJZO	T,[^L]p4{JZO=1}	000000000003FFFF000		v115@9gRpBtFeRpwwBtEeg0ywFei0QeAgH		[TIS]!,*p4	99.68%	5024/5040	8221AEEEFC
8241AFBAFD	TTIJSZO	TJZO	T,[^L]p4{JZO=1}	070FC1C7F51FFFFF1C7		v115@BhBtIeBtRpg0FewwRpg0Eeywh0JeAgH		[TIS]!,*p4	96.63%	4870/5040	8221AEEEFD
8241AFBAFE	TTIJSZO	TJZO	T,[^L]p4{JZO=1}	0FCE03FB8A000000000		v115@9gg0Hewwi0EexwRpEeBtwwRpFeBtJeAgH		[TIS]!,*p4	96.55%	4866/5040	8221AEEEFE
8241AFBAFF	TTIJSZO	TJZO	T,[^L]p4{JZO=1}	0FFFFFFB8AE3FE00E38		v115@Hhi0GeRpg0wwBtDeRpywBtMeAgH		[TIS]!,*p4	96.19%	4848/5040	8221AEEEFF
8241AFEAFF	TTIJSZO	TSZO	T,[^L]p4{SZO=1}	1		v115@FhR4GeR4wwRpDeBtxwRpEeBtwwJeAgH		[TIJ]!,*p4	100.00%	5040/5040	8221AFEAFF
8241EBEFFE	TTIJSZO	TIS	T,[^L]p3{IS=1}	00FF0F0		v115@9gwwHewhxwGewhwwR4FewhR4GewhJeAgH		[TJZO]!,*p3	98.89%	4984/5040	8221EBFBFE
8241EBEFFF	TTIJSZO	TIS	T,[^L]p3{IS=1}	1		v115@9gwhGeR4whFeR4wwwhGexwwhHewwJeAgH		[TJZO]!,*p3	95.99%	4838/5040	8221EBFBFF
8241EBFBFE	TTIJSZO	TIZ	T,[^L]p3{IZ=1}	03FC1E0		v115@9gwhHewwwhGexwwhFeBtwwwhGeBtJeAgH		[TJSO]!,*p3	98.21%	4950/5040	8221EBEFFE
8241EBFBFF	TTIJSZO	TIZ	T,[^L]p3{IZ=1}	1		v115@9gBtGewhwwBtFewhxwGewhwwHewhJeAgH		[TJSO]!,*p3	97.74%	4926/5040	8221EBEFFF
8241EBFEFF	TTIJSZO	TIO	T,[^L]p3{IO=1}	1		v115@9gwhIewhHewwwhRpEexwwhRpFewwJeAgH		[TJSZ]!,*p3	97.06%	4892/5040	8221EBFEFF
8241EFBEFF	TTIJSZO	TJO	T,[^L]p3{JO=1}	0000FF0		v115@9gRpHeRpwwGeg0ywFei0QeAgH		[TISZ]!,*p3	98.21%	4950/5040	8221EEFEFF
8241EFEEFF	TTIJSZO	TSO	T,[^L]p3{SO=1}	1		v115@FhR4GeR4wwRpFexwRpGewwJeAgH		[TIJZ]!,*p3	99.84%	5032/5040	8221EFFAFF
8241EFFAFF	TTIJSZO	TZO	T,[^L]p3{ZO=1}	0F0FF00		v115@GhwwHexwRpEeBtwwRpFeBtJeAgH		[TIJS]!,*p3	99.25%	5002/5040	8221EFEEFF
8281AEAFFF	TTLJSZO	TLJS	T,[^I]p4{LJS=1}	1		v115@9gh0R4Feg0R4Geg0wwGeglywDeilJeAgH		[TZO]!,*p4	98.06%	4942/5040	8281AEBBFF
8281AEBBFF	TTLJSZO	TLJZ	T,[^I]p4{LJZ=1}	1		v115@DhBthlGeBtglg0Gewwgli0DeywJeAgH		[TSO]!,*p4	98.06%	4942/5040	8281AEAFFF
8281AEBEFE	TTLJSZO	TLJO	T,[^I]p4{LJO=1}	00FFF0F3FFFFFFFFFCF		v115@9gilGeglRpFewwg0RpEexwi0FewwJeAgH9giWDei0Q?pxSDeRpwhQaglwSDeQpgWwSQahHDehlwSJeAgH		[TSZ]!,*p4	97.94%	4936/5040	NULL
8281AEBEFF	TTLJSZO	TLJO	T,[^I]p4{LJO=1}	0FFFFFAEBFAE2FEB8BA		v115@9gg0Gehli0FeglRpFewwglRpEeywJeAgH+gg0FegWB?ehHDehlAeQpglFegWwhhlwwDeQLhWJeAgH		[TSZ]!,*p4	95.04%	4790/5040	NULL
8281AEEBFF	TTLJSZO	TLSZ	T,[^I]p4{LSZ=1}	1		v115@DhBthlGeBtglFeR4wwglEeR4ywJeAgH		[TJO]!,*p4	100.00%	5040/5040	8281AFABFF
8281AEEEFD	TTLJSZO	TLSO	T,[^I]p4{LSO=1}	0FFFFC0FC0000000000		v115@9gilGeglywFeRpwwR4EeRpR4PeAgH		[TJZ]!,*p4	100.00%	5040/5040	8281AFBAFD
8281AEEEFE	TTLJSZO	TLSO	T,[^I]p4{LSO=1}	0000000000000FFFFC0		v115@DhR4RpEeR4wwRpFeywglGeilJeAgH		[TJZ]!,*p4	99.76%	5028/5040	8281AFBAFE
8281AEEEFF	TTLJSZO	TLSO	T,[^I]p4{LSO=1}	1		v115@FhhlIeglRpDeR4wwglRpCeR4ywJeAgH		[TJZ]!,*p4	98.10%	4944/5040	8281AFBAFF
8281AEFAFE	TTLJSZO	TLZO	T,[^I]p4{LZO=1}	0FEBFBFFFFB2CFFFFEC		v115@9gywGeglwwHeglBtEeRphlBtDeRpJeAgH9gySHeQaH?eglAewhGeglQpxhPeAgH		[TJS]!,*p4	99.64%	5022/5040	8281AFAEFE
8281AEFAFF	TTLJSZO	TLZO	T,[^I]p4{LZO=1}	1		v115@DhBthlGeBtglRpFewwglRpEeywJeAgH		[TJS]!,*p4	99.40%	5010/5040	8281AFAEFF
8281AFABFF	TTLJSZO	TJSZ	T,[^I]p4{JSZ=1}	1		v115@9gh0R4Feg0R4Geg0wwBtFeywBtOeAgH		[TLO]!,*p4	100.00%	5040/5040	8281AEEBFF
8281AFAEFE	TTLJSZO	TJSO	T,[^I]p4{JSO=1}	0BFFEACFFFFFFFFFB2C		v115@EhywHewwg0RpEeR4g0RpDeR4h0JeAgHEhyhHeglHeg?WAewhFehWQawhJeAgH		[TLZ]!,*p4	99.64%	5022/5040	8281AEFAFE
8281AFAEFF	TTLJSZO	TJSO	T,[^I]p4{JSO=1}	1		v115@9gh0R4Feg0R4Geg0wwFeRpywEeRpJeAgH		[TLZ]!,*p4	99.40%	5010/5040	8281AEFAFF
8281AFBAFD	TTLJSZO	TJZO	T,[^I]p4{JZO=1}	0FFFFFF000000000000		v115@Ehi0Feywg0EeBtwwRpFeBtRpJeAgH		[TLS]!,*p4	100.00%	5040/5040	8281AEEEFD
8281AFBAFE	TTLJSZO	TJZO	T,[^I]p4{JZO=1}	000000000003FFFF000		v115@9gRpBtFeRpwwBtEeg0ywFei0QeAgH		[TLS]!,*p4	99.76%	5028/5040	8281AEEEFE
8281AFBAFF	TTLJSZO	TJZO	T,[^I]p4{JZO=1}	1		v115@9gh0Heg0Ieg0wwBtDeRpywBtCeRpJeAgH		[TLS]!,*p4	98.10%	4944/5040	8281AEEEFF
8281AFEAFF	TTLJSZO	TSZO	T,[^I]p4{SZO=1}	1		v115@9gBtHewwBtGexwR4DeRpwwR4EeRpJeAgH		[TLJ]!,*p4	100.00%	5040/5040	NULL
8281EEEFFF	TTLJSZO	TLS	T,[^I]p3{LS=1}	1		v115@FhhlIeglFeR4wwglEeR4ywJeAgH		[TJZO]!,*p3	99.05%	4992/5040	8281EFBBFF
8281EEFBFF	TTLJSZO	TLZ	T,[^I]p3{LZ=1}	0BFEBFE		v115@9gywGeglwwHeglBtGehlBtPeAgH9gySHeQaHeglAew?hGeglQpxhPeAgH		[TJSO]!,*p3	99.72%	5026/5040	8281EFAFFF
8281EEFEFF	TTLJSZO	TLO	T,[^I]p3{LO=1}	1		v115@FhhlIeglRpFewwglRpEeywJeAgH		[TJSZ]!,*p3	100.00%	5040/5040	8281EFBEFF
8281EFAFFF	TTLJSZO	TJS	T,[^I]p3{JS=1}	0AFFFFA		v115@EhywHewwg0GeR4g0FeR4h0JeAgHEhyhHeglHegWAew?hFehWQawhJeAgH		[TLZO]!,*p3	99.72%	5026/5040	8281EEFBFF
8281EFBBFF	TTLJSZO	TJZ	T,[^I]p3{JZ=1}	1		v115@9gh0Heg0Ieg0wwBtFeywBtOeAgH		[TLSO]!,*p3	99.05%	4992/5040	8281EEEFFF
8281EFBEFF	TTLJSZO	TJO	T,[^I]p3{JO=1}	1		v115@9gh0Heg0Ieg0wwFeRpywEeRpJeAgH		[TLSZ]!,*p3	100.00%	5040/5040	8281EEFEFF
8281EFEEFF	TTLJSZO	TSO	T,[^I]p3{SO=1}	1		v115@FhR4GeR4wwRpFexwRpGewwJeAgH		[TLJZ]!,*p3	100.00%	5040/5040	8281EFFAFF
8281EFFAFF	TTLJSZO	TZO	T,[^I]p3{ZO=1}	1		v115@9gBtHewwBtGexwFeRpwwGeRpJeAgH		[TLJS]!,*p3	100.00%	5040/5040	8281EFEEFF
8405B6BFFF	TIILJSZ	IILJ	I,[^O]p5{TILJ=1}	0A28A00A28A00A28AF3AF3033A28AF3AF3033A28AF3AF3033000033033033		v115@FhxhHexhilBei0xhglFeg0xhJeAgH		[TSZ]!{2:T=1},*p4	95.48%	3208/3360	NULL
8405B6EFFE	TIILJSZ	IILS	I,[^O]p4{ILS=1}	0EBFFFFEAFE72BF9CBA		v115@EhQ4hlGeR4glDezhQ4glFezhJeAgH		[TJZ]!,*p4	99.09%	4994/5040	8405B7BBFE
8405B6EFFF	TIILJSZ	IILS	I,[^O]p4{ILS=1}	0343F3837FFFF4E7F4D		v115@9gglQ4GewhglR4FewhhlQ4Fe0hEewhJeAgH		[TJZ]!,*p4	98.57%	4968/5040	8405B7BBFF
8405B6FBFE	TIILJSZ	IILZ	I,[^O]p4{ILZ=1}	00FCE0D37FFFF397F4D		v115@EhAtxhFeBtxhFeAtglxhEeilxhJeAgH		[TJS]!,*p4	98.65%	4972/5040	8405B7AFFE
8405B6FBFF	TIILJSZ	IILZ	I,[^O]p4{ILZ=1}	0FFFFF2CBF0E0FEB8B2		v115@9gilGeglAtHeBtzhDeAtzhOeAgH		[TJS]!,*p4	97.54%	4916/5040	8405B7AFFF
8405B7AFFE	TIILJSZ	IIJS	I,[^O]p4{IJS=1}	034FC70FFFFCD5CFD4D		v115@9gxhQ4GexhR4Fexhg0Q4Fexhi0OeAgH		[TLZ]!,*p4	98.65%	4972/5040	8405B6FBFE
8405B7AFFF	TIILJSZ	IIJS	I,[^O]p4{IJS=1}	0CBFFFF3F1C32BF72B2		v115@Ehi0HeQ4g0DezhR4EezhQ4JeAgH		[TLZ]!,*p4	97.54%	4916/5040	8405B6FBFF
8405B7BBFE	TIILJSZ	IIJZ	I,[^O]p4{IJZ=1}	0FFFFFAFEB8BAFEE2BA		v115@9gh0AtGeg0BtGeg0AtzhDezhPeAgH		[TLS]!,*p4	99.09%	4994/5040	8405B6EFFE
8405B7BBFF	TIILJSZ	IIJZ	I,[^O]p4{IJZ=1}	03F1C0DFFFFCD71FD4D		v115@9gwhGeAtg0whFeBtg0whFeAth0whEezhJeAgH		[TLS]!,*p4	98.57%	4968/5040	8405B6EFFF
8405B7EBFF	TIILJSZ	IISZ	I,[^O]p4{ISZ=1}	1		v115@BhBtCewhEeBtBewhDeR4CewhCeR40hJeAgH9gwhCeR?pCeQawhBeR4BPBeQawhCexSCeQayhhHRpSaJeAgH		[TLJ]!,*p4	99.37%	5008/5040	NULL
8405BAAFFD	TIILJSZ	ILJS	I,[^O]p4{LJS=1}	01C73F05CFD7FFFF1C7		v115@9gglQ4HeglR4GehlQ4Dei0zhEeg0JeAgH		[TIZ]!,*p4	98.93%	4986/5040	8405BABBFD
8405BAAFFE	TIILJSZ	ILJS	I,[^O]p4{LJS=1}	034FDC0FFFFD73F534D		v115@9gQ4HewhR4Gewhg0Q4Feglwhi0CeilwhJeAgH		[TIZ]!,*p4	95.20%	4798/5040	8405BABBFE
8405BAAFFF	TIILJSZ	ILJS	I,[^O]p4{LJS=1}	1		v115@9gilg0FeglR4g0FeR4h0FezhPeAgH9gBtwwwhFeAtB?eAPFeQaQLBPZeAgH		[TIZ]!,*p4	94.17%	4746/5040	8405BABBFF
8405BABBFD	TIILJSZ	ILJZ	I,[^O]p4{LJZ=1}	03F700DFFFFDC7F534D		v115@FhAtg0GeBtg0ilDeAth0glEezhJeAgH		[TIS]!,*p4	98.93%	4986/5040	8405BAAFFD
8405BABBFE	TIILJSZ	ILJZ	I,[^O]p4{LJZ=1}	01CFC0771FD7FFFF1C7		v115@9gwhHeAtwhGeBtwhg0FeAtglwhi0CeilJeAgH		[TIS]!,*p4	95.20%	4798/5040	8405BAAFFE
8405BABBFF	TIILJSZ	ILJZ	I,[^O]p4{LJZ=1}	1		v115@Dhgli0FeglBtg0FehlBtFezhJeAgHDhglgWBPFeAtB?eAPFeBtglgWTeAgH		[TIS]!,*p4	94.17%	4746/5040	8405BAAFFF
8405BAEBFD	TIILJSZ	ILSZ	I,[^O]p4{LSZ=1}	000E0003F0078FD5041		v115@9gglQ4BtFeglR4BtEehlQ4GezhPeAgH		[TIJ]!,*p4	100.00%	5040/5040	8405BBABFD
8405BAEBFE	TIILJSZ	ILSZ	I,[^O]p4{LSZ=1}	071FD5C3F04FFFFF4D3		v115@9gglQ4HeglR4GehlQ4BtEezhBtNeAgH		[TIJ]!,*p4	99.96%	5038/5040	8405BBABFE
8405BAEBFF	TIILJSZ	ILSZ	I,[^O]p4{LSZ=1}	0FFFFFFB8AE3FE00E38		v115@9gwhilFewhglAtGewhBtR4EewhAtR4PeAgH		[TIJ]!,*p4	99.92%	5036/5040	8405BBABFF
8405BBABFD	TIILJSZ	IJSZ	I,[^O]p4{JSZ=1}	003F000E00FF8A82082		v115@DhR4Atg0EeR4Btg0GeAth0FezhJeAgH		[TIL]!,*p4	100.00%	5040/5040	8405BAEBFD
8405BBABFE	TIILJSZ	IJSZ	I,[^O]p4{JSZ=1}	0E3F038FD5FFFFC71C7		v115@FhAtg0GeBtg0EeR4Ath0DeR4zhJeAgH		[TIL]!,*p4	99.96%	5038/5040	8405BAEBFE
8405BBABFF	TIILJSZ	IJSZ	I,[^O]p4{JSZ=1}	0FF8ABFFFFE3F02CB2C		v115@Dhi0whGeQ4g0whEeBtR4whFeBtQ4whJeAgH		[TIL]!,*p4	99.92%	5036/5040	8405BAEBFF
8409B6BFFF	TIILJSO	IILJ	I,[^Z]p4{ILJ=1}	1		v115@9gwhh0Gewhg0BeglEewhg0ilEe0hOeAgH		[TSO]!,*p4	89.09%	4490/5040	8411B6BFFF
8409B6EFFD	TIILJSO	IILS	I,[^Z]p4{ILS=1}	0EBFFFFEAFE72BF9CBA		v115@EhQ4hlGeR4glDezhQ4glFezhJeAgH		[TJO]!,*p4	100.00%	5040/5040	8411B7BBFD
8409B6EFFE	TIILJSO	IILS	I,[^Z]p4{ILS=1}	0203F0022FE72001C08		v115@BhzhR4GeR4glGeilFezhJeAgH		[TJO]!,*p4	98.06%	4942/5040	8411B7BBFE
8409B6EFFF	TIILJSO	IILS	I,[^Z]p4{ILS=1}	0343F3837FFFF4E7F4D		v115@9gwhGeR4whFeR4glwhFeilwhEezhJeAgH		[TJO]!,*p4	97.26%	4902/5040	8411B7BBFF
8409B6FEFE	TIILJSO	IILO	I,[^Z]p4{ILO=1}	00FCE0D37FFFF397F4D		v115@9gglRpGeglRpGehlzhDezhPeAgH		[TJS]!,*p4	99.72%	5026/5040	8411B7BEFE
8409B6FEFF	TIILJSO	IILO	I,[^Z]p4{ILO=1}	1		v115@EhhlwhFeRpglwhFeRpglwhEe0hJeAgH		[TJS]!,*p4	98.65%	4972/5040	8411B7BEFF
8409B7AFFE	TIILJSO	IIJS	I,[^Z]p4{IJS=1}	0DFFFFF7F7F77FFFFF7		v115@9gh0Fexhg0Gexhg0R4EexhR4FexhJeAgH/gR4DeRaA?eR4EeRaAehHxhCeRahHxhDeRaJeAgH		[TLO]!,*p4	99.17%	4998/5040	8411B6FBFE
8409B7AFFF	TIILJSO	IIJS	I,[^Z]p4{IJS=1}	034FC70FFFFCD5CFD4D		v115@9gQ4GexhR4Fexhg0Q4Fexhi0EexhJeAgH		[TLO]!,*p4	97.26%	4902/5040	8411B6FBFF
8409B7BEFE	TIILJSO	IIJO	I,[^Z]p4{IJO=1}	03F1C0DFFFFCD71FD4D		v115@9gwhGeRpwhGeRpwhFei0whDezhg0JeAgH		[TLS]!,*p4	99.76%	5028/5040	8411B6FEFE
8409B7BEFF	TIILJSO	IIJO	I,[^Z]p4{IJO=1}	1		v115@9gh0Gewhg0RpFewhg0RpFe0hEewhJeAgH		[TLS]!,*p4	99.01%	4990/5040	8411B6FEFF
8409B7EEFF	TIILJSO	IISO	I,[^Z]p4{ISO=1}	1		v115@9gxhHexhHexhRpAeR4CexhRpR4NeAgH		[TLJ]!,*p4	98.93%	4986/5040	8411B7FAFF
8409BAAFFF	TIILJSO	ILJS	I,[^Z]p4{LJS=1}	1		v115@9gilg0FeglR4g0FeR4h0FezhPeAgH9gBtwwwhFeAtB?eAPFeQaQLBPZeAgH		[TIO]!,*p4	93.57%	4716/5040	8411BABBFF
8409BABEFF	TIILJSO	ILJO	I,[^Z]p4{LJO=1}	1		v115@9gh0hlFeg0RpglFeg0RpglFezhPeAgH9gAPwSwhAtF?eAPBeAtFeAPQaQpAtZeAgH9ggWxSgHBeglRpg0gWxSgHBeg?lRpg0hWhHBehlh0TaBezhJeAgH		[TIS]!,*p4	94.17%	4746/5040	8411BABEFF
8409BAEEFF	TIILJSO	ILSO	I,[^Z]p4{LSO=1}	1		v115@EhQ4hlGeR4glRpFeQ4glRpDezhJeAgH		[TIJ]!,*p4	100.00%	5040/5040	8411BBBAFF
8409BBAEFD	TIILJSO	IJSO	I,[^Z]p4{JSO=1}	0FFFFFF000FC0030C30		v115@Ehi0GeR4g0FeR4RpDezhRpJeAgH		[TIL]!,*p4	100.00%	5040/5040	8411BAFAFD
8409BBAEFE	TIILJSO	IJSO	I,[^Z]p4{JSO=1}	0FF8ABFFFFE3F02CB2C		v115@Ehi0FeRpQ4g0FeRpR4EezhQ4JeAgH		[TIL]!,*p4	99.68%	5024/5040	8411BAFAFE
8409BBAEFF	TIILJSO	IJSO	I,[^Z]p4{JSO=1}	0E3F578FC0FFFFD34D3		v115@9gQ4HewhR4Gewhg0Q4EeRpwhi0DeRpwhJeAgH		[TIL]!,*p4	99.25%	5002/5040	8411BAFAFF
8411B6BFFF	TIILJZO	IILJ	I,[^S]p4{ILJ=1}	1		v115@EhhlwhEeg0BeglwhEei0glwhEe0hJeAgH		[TZO]!,*p4	89.09%	4490/5040	8409B6BFFF
8411B6FBFE	TIILJZO	IILZ	I,[^S]p4{ILZ=1}	0DFFFFFDDFDFDFFFFF7		v115@9gxhFehlxhGeglxhEeBtglxhFeBtJeAgH9gRaDeBtB?eRaEeBtAeRaCexhxSAeRaDexhxSJeAgH		[TJO]!,*p4	99.17%	4998/5040	8409B7AFFE
